canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
hazardous material software,9,7210,20,114,1788,6.375838926174497,605.1,0.6275337099182126,0.672621921298929,Strong in both → cut/reduce paid
emergency response guide book,9,10,4,117,1196,9.782608695652174,357.52,0.4618653861236602,0.6870644050763318,"Strong in paid, not organic → invest in organic"
2016 erg,9,220,14,16,290,5.517241379310345,31.51,0.5844343845068861,0.5639902929511342,Weak near thresholds – small optimizations
hazardous material training,9,710,29,249,7353,3.386372909016728,878.53,0.5963445465907432,0.6988814250089758,"Strong in paid, not organic → invest in organic"
hazmat online training,9,480,47,74,2020,3.663366336633663,404.96,0.6325713195100584,0.635554278663944,"Strong in organic, not paid → invest in paid"
dangerous good training online,9,70,15,9,230,3.91304347826087,52.42,0.5289664190512395,0.5251231828329559,Weak moderate – deprioritize but monitor
emergency response guidebook,9,4640,432,831,11710,7.096498719043552,2401.78,0.8257337488063236,0.7792579598106051,Strong in both → cut/reduce paid
3480 battery label,9,180,0,4,47,8.51063829787234,12.13,0.49225649050186765,0.5053255710853081,Weak moderate – deprioritize but monitor
dot label,9,590,79,108,2297,4.701784936874184,359.59000000000003,0.6934209759850621,0.6622725463864252,"Strong in organic, not paid → invest in paid"
hazardous material transportation training,9,30,1,19,496,3.8306451612903225,77.72,0.35259660379658236,0.563925247001803,Weak moderate – deprioritize but monitor
dg shipping label,9,90,10,43,528,8.143939393939394,179.56,0.555163828001714,0.6275836998791402,Weak near thresholds – small optimizations
dangerous good software,9,10,13,36,778,4.627249357326478,179.39,0.5109472446292064,0.6025778780996093,Weak near thresholds – small optimizations
3481 label,9,60,0,21,226,9.29203539823009,63.0,0.45900678265661865,0.5931835471554566,Weak moderate – deprioritize but monitor
dot hazmat placard,9,6880,41,59,808,7.301980198019802,225.48,0.7526652661482842,0.6414920880144215,"Strong in organic, not paid → invest in paid"
dangerous good training,9,330,66,284,6041,4.701208409203774,1475.07,0.6312612218633668,0.7121577710060765,Strong in both → cut/reduce paid
hazmat label,9,2600,136,2072,36277,5.7116079058356535,8373.05,0.7665477988878108,0.7906745130859789,Strong in both → cut/reduce paid
dot hazmat label,9,350,23,139,1208,11.506622516556291,485.17,0.62128765080462,0.7011131450140442,Strong in both → cut/reduce paid
dot placard,9,3200,159,936,12016,7.789613848202396,4749.91,0.7804032117904044,0.7797301039270205,Strong in both → cut/reduce paid
dgr iata,9,260,33,136,1468,9.264305177111716,556.19,0.5948813705010724,0.693140645928842,"Strong in paid, not organic → invest in organic"
hazmat placarding,9,260,17,14,157,8.9171974522293,56.48,0.6110037984985665,0.5704295584699837,Weak near thresholds – small optimizations
dgi training,9,410,7,21,747,2.8112449799196786,57.73,0.5584219821832529,0.5626523310160041,Weak near thresholds – small optimizations
dangerous good label,9,450,40,302,4498,6.714095153401511,1317.61,0.6590165414991938,0.7254359163244418,Strong in both → cut/reduce paid
battery un3480,9,890,33,26,279,9.31899641577061,71.98,0.6827095537071427,0.6046913371438056,"Strong in organic, not paid → invest in paid"
battery recall ship,9,0,6,2,121,1.6528925619834711,2.81,0.34811465685926407,0.43580128527290884,Weak very low – drop or archive
hazard label,9,5560,197,1441,20567,7.006369426751593,5073.99,0.7752920200646477,0.7989223179348686,Strong in both → cut/reduce paid
imdg code book,10,30,4,68,10631,0.639638792211457,199.92,0.4970485054485459,0.6117197777365174,Weak near thresholds – small optimizations
empty metal paint tin,10,10,0,15,1027,1.460564751703992,90.86,0.40663934563278215,0.5344443353587652,Weak moderate – deprioritize but monitor
imdg dangerous good,10,30,2,16,131,12.213740458015266,40.76,0.48319665872686085,0.5871629532511297,Weak moderate – deprioritize but monitor
empty paint can,10,2900,0,81,13454,0.6020514345176156,452.47,0.577069985234697,0.6207248969986449,Weak near thresholds – small optimizations
empty paint can for shipping,10,0,0,7,2721,0.2572583608967291,18.43,0.2280701754385965,0.4976889270951639,Weak very low – drop or archive
capsuloc,10,10,7,10,142,7.042253521126761,67.93,0.4880845691670696,0.5458909039029403,Weak moderate – deprioritize but monitor
empty paint tin,10,20,0,16,1546,1.034928848641656,100.27,0.4264073728034748,0.5349450310773223,Weak moderate – deprioritize but monitor
labelmaster,10,5800,453,229,1138,20.123022847100174,588.28,0.8446963202398504,0.7460591351628809,Strong in both → cut/reduce paid
dangerous good shipping label,10,10,6,11,285,3.8596491228070176,54.94,0.4808748601762567,0.5352484373763705,Weak moderate – deprioritize but monitor
liquid dangerous good shipper,10,0,1,25,3616,0.6913716814159292,151.79999999999998,0.2213004546283882,0.5575737469707829,Weak very low – drop or archive
labelmastercom,10,40,5,278,4087,6.80205529728407,555.71,0.516553068967812,0.7233238734703179,"Strong in paid, not organic → invest in organic"
hazard label,10,5240,181,1718,27792,6.181635002878527,5736.289999999999,0.7735465915962295,0.8018400964245899,Strong in both → cut/reduce paid
dangerous good label,10,360,39,285,4133,6.89571739656424,1137.61,0.6512029677978619,0.7235099097020715,Strong in both → cut/reduce paid
labelmaster placard,10,30,7,2829,5696,49.666432584269664,4378.38,0.5197589165621307,0.902195009680371,"Strong in paid, not organic → invest in organic"
un placard,10,110,37,226,3487,6.481215944938342,972.41,0.6101296242398221,0.7095291654604217,"Strong in paid, not organic → invest in organic"
dangerous good training,10,320,34,153,3194,4.7902316844082655,862.98,0.5364264912911718,0.6804616390861878,"Strong in paid, not organic → invest in organic"
65th edition iata,10,0,2,2,17,11.76470588235294,8.59,0.3711987551727018,0.483387329033068,Weak very low – drop or archive
lithium battery label un3481,10,1560,85,614,5458,11.249541956760718,2724.77,0.7344891860587675,0.7752630445926725,Strong in both → cut/reduce paid
2020 erg,10,210,12,79,720,10.97222222222222,281.2,0.5631374450533179,0.669325737511562,"Strong in paid, not organic → invest in organic"
hazardous material transportation training,10,20,6,17,356,4.775280898876404,75.11,0.5006428873469493,0.5633586429824211,Weak moderate – deprioritize but monitor
dangerous good training online,10,70,18,6,120,5.0,34.28,0.518443370352955,0.5104677929175673,Weak moderate – deprioritize but monitor
emergency response guidebook,10,3930,316,1196,17766,6.731959923449285,3439.1000000000004,0.8060041696214874,0.7942451163495937,Strong in both → cut/reduce paid
un3481 label,10,3800,207,11,135,8.148148148148149,31.31,0.801637184302639,0.5551612789387741,"Strong in organic, not paid → invest in paid"
hazardous material software,10,8810,188,218,6110,3.567921440261866,1195.9,0.814653931471942,0.6918902654665197,Strong in both → cut/reduce paid
emergency response guide book,10,10,1,158,1998,7.907907907907907,446.32,0.42443102833134577,0.6969652435742617,"Strong in paid, not organic → invest in organic"
hazardous material training,10,590,23,117,3307,3.537949803447233,429.47,0.578068173371831,0.6597052262879561,Weak near thresholds – small optimizations
dangerous good shipping software,10,10,2,30,502,5.9760956175298805,191.74,0.44801353940197514,0.5993752530171581,Weak moderate – deprioritize but monitor
label master,10,5890,215,3710,13892,26.706017852001157,4269.77,0.8101413174097144,0.8963275775169333,Strong in both → cut/reduce paid
haz mat label,10,1300,3,594,15813,3.7564029595902095,1344.9,0.6056816582195076,0.7475825890141687,"Strong in paid, not organic → invest in organic"
hazardous material placard,10,2910,46,283,5195,5.447545717035611,932.86,0.7251132984184112,0.717262910301628,Strong in both → cut/reduce paid
dangerous good software,10,10,10,100,6441,1.552553951249806,326.02,0.49934036708408486,0.6370602694128491,Weak near thresholds – small optimizations
dangerous good shipping training,10,50,5,46,824,5.582524271844661,299.96000000000004,0.48112003156412647,0.620388075820924,Weak near thresholds – small optimizations
paint can shipper,10,20,14,46,6457,0.7124051417066749,181.75,0.4975690105723178,0.5904430533666521,Weak near thresholds – small optimizations
3481 label,10,70,0,21,235,8.936170212765958,43.42,0.46364764148505505,0.5920653696785242,Weak moderate – deprioritize but monitor
dot hazmat placard,10,5600,26,81,1278,6.338028169014084,297.76,0.7283224427383447,0.6545998531740821,"Strong in organic, not paid → invest in paid"
hazmat shipping software,10,10,5,75,647,11.591962905718702,450.88,0.47633153789001254,0.6677572783749606,"Strong in paid, not organic → invest in organic"
un3091 label,10,600,51,98,810,12.098765432098766,335.32000000000005,0.6880305234706814,0.6839670026102794,Strong in both → cut/reduce paid
dot hazmat label,10,390,18,207,1778,11.642294713160856,681.65,0.6208907089566273,0.7227493823612671,Strong in both → cut/reduce paid
hazmat paint can,10,0,5,3,944,0.3177966101694915,13.05,0.3907448238361777,0.45330167981688674,Weak very low – drop or archive
online hazardous material training,10,30,4,0,38,0.0,0.0,0.45845201422047577,0.31483696019384644,Weak very low – drop or archive
dgi training,10,410,1,10,460,2.1739130434782608,40.95,0.5070491431019151,0.5187496140359503,Weak moderate – deprioritize but monitor
truck placard,10,2880,43,124,1839,6.7427949972811305,730.06,0.7261955121121563,0.6784392866764528,Strong in both → cut/reduce paid
hazmat liquid shipper,10,0,3,26,6683,0.3890468352536286,90.75,0.2624839502041448,0.5623368481698189,Weak very low – drop or archive
3480 battery label,10,140,0,2,61,3.278688524590164,6.73,0.48462178095920483,0.44788175499847993,Weak moderate – deprioritize but monitor
un3480 label,10,1070,53,113,1089,10.376492194674013,320.27,0.7078196515551101,0.6870461819728799,Strong in both → cut/reduce paid
dot label,10,590,76,144,2616,5.504587155963304,472.28,0.6883507056069874,0.6817691524527432,Strong in both → cut/reduce paid
hazmat online training,10,580,33,90,2212,4.06871609403255,518.13,0.5568890574534294,0.6483757890894046,Weak near thresholds – small optimizations
un3481 lithium battery sticker,10,170,17,3,70,4.285714285714286,7.25,0.5945678775565397,0.4727398272646727,Weak moderate – deprioritize but monitor
shipping ev battery,10,40,4,13,202,6.435643564356436,42.06,0.4646600166049684,0.5571638831311998,Weak moderate – deprioritize but monitor
shipping large lithium battery,10,3140,188,79,1479,5.341446923597025,291.42,0.7714252888935853,0.6486574217169501,"Strong in organic, not paid → invest in paid"
dg training course,10,10,2,13,298,4.362416107382551,77.96,0.42345213589320324,0.5468949252064625,Weak moderate – deprioritize but monitor
49 cfr book,10,110,15,1297,10940,11.855575868372943,7043.37,0.5765452007658586,0.7976435303985485,"Strong in paid, not organic → invest in organic"
ship large lithium battery,10,0,0,9,135,6.666666666666667,40.010000000000005,0.32280701754385965,0.5389467288082695,Weak very low – drop or archive
hazmat training,10,3960,86,117,2859,4.092339979013642,506.03,0.706664139257414,0.6628703157211635,"Strong in organic, not paid → invest in paid"
erg book,10,880,72,249,2465,10.101419878296143,776.28,0.7053940480562882,0.7282608294235259,Strong in both → cut/reduce paid
hazmat shipping training,10,70,8,57,1198,4.757929883138564,368.31,0.47972936235677444,0.6277169231759696,Weak near thresholds – small optimizations
dg shipping label,10,90,13,74,514,14.396887159533073,312.88,0.5685250915117478,0.6741969383792149,"Strong in paid, not organic → invest in organic"
hazmat placard,10,16250,204,248,3758,6.599254922831293,1048.93,0.7893195802611456,0.7149083810168874,Strong in both → cut/reduce paid
dg software,10,10,8,139,3071,4.5262129599479,562.03,0.4893877331711682,0.6745910781296245,"Strong in paid, not organic → invest in organic"
flammable placard,10,1320,101,473,15337,3.0840451196453023,1857.3,0.7370582687934618,0.7292804960471008,Strong in both → cut/reduce paid
iata book,10,90,11,262,12488,2.0980140935297884,1083.0,0.5552098394009422,0.6919715761462087,"Strong in paid, not organic → invest in organic"
iata dgr 2022,10,0,0,113,971,11.637487126673532,622.62,0.3333333333333333,0.6897904428449559,"Strong in paid, not organic → invest in organic"
hazmat shipping container,10,50,2,205,19006,1.0786067557613386,1075.3200000000002,0.4668371207953874,0.6709943496945634,"Strong in paid, not organic → invest in organic"
iata dangerous good regulation 2020,10,0,0,13,72,18.055555555555557,34.7,0.32631578947368417,0.5888188195829107,Weak moderate – deprioritize but monitor
iata dangerous good,10,250,13,166,1923,8.632345293811753,673.98,0.48375273500272264,0.7016358734106036,"Strong in paid, not organic → invest in organic"
hazmat placarding,10,260,12,21,317,6.624605678233439,76.89,0.5906913710962375,0.5833440389639157,Weak near thresholds – small optimizations
dgr iata,10,260,40,148,1838,8.052230685527748,552.37,0.6341087023893766,0.6936395130859861,Strong in both → cut/reduce paid
iata dangerous good regulation,10,260,10,272,2503,10.866959648421894,1470.87,0.5663226444497615,0.7334130395873055,"Strong in paid, not organic → invest in organic"
hazmat label,10,2600,155,2543,45700,5.564551422319475,9152.91,0.7753625180428037,0.7912166510875153,Strong in both → cut/reduce paid
software hazmat,10,40,8,117,3555,3.2911392405063293,547.73,0.519082948459494,0.6578103315821463,Weak near thresholds – small optimizations
dot placard,10,3200,164,1036,15129,6.84777579483112,6125.910000000001,0.7816603643952748,0.7747999403235749,Strong in both → cut/reduce paid
hazmat shipping label,10,560,45,56,1074,5.21415270018622,129.84,0.6709746321300568,0.6297035672427119,"Strong in organic, not paid → invest in paid"
un 3481 label,10,590,0,252,1949,12.9297075423294,1183.29,0.5284317134718594,0.7354384751084271,"Strong in paid, not organic → invest in organic"
how to ship large lithium battery,10,30,0,3,40,7.5,11.1,0.42427860530854505,0.4878710139413702,Weak moderate – deprioritize but monitor
2016 erg,10,220,25,11,311,3.536977491961415,23.950000000000003,0.5911166336747363,0.5333276128700061,Weak near thresholds – small optimizations
battery un3480,10,720,40,38,315,12.063492063492063,86.75,0.6838858996929525,0.6330109813550234,"Strong in organic, not paid → invest in paid"
